index,source_game_id,source_program_key,source_era,season_label,season_year,game_date,source_opponent_label,normalized_opponent_name,normalized_opponent_key,opponent_current_d1,team_score,opponent_score,played_result,overtime_periods,administrative_status,administrative_note,source_site_candidate,curated_site_type,source_venue_name,curated_venue_name,city,state,event_or_tournament,source_round,curated_game_type,curated_postseason_round,source_page,raw_text,normalization_status,notes,site_research_status,site_research_basis,identity_override,identity_override_basis,identity_match_program_key,identity_match_source_game_id
338,UCLARAW-00339,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,Tulane,Tulane,tulane,Yes,35,37,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Tulane H 35-37 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
339,UCLARAW-00340,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,Long Beach Junior College,Long Beach City College,long-beach-city-college,No,55,27,W,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Long Beach Junior College H 55-27 W,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
340,UCLARAW-00341,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,Los Angeles City College,Los Angeles City College,los-angeles-city-college,No,47,41,W,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Los Angeles City College H 47-41 W,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
341,UCLARAW-00342,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,1938-12-26,Ohio State,Ohio State,ohio-state,Yes,38,46,L,0,,,N,NEUTRAL,,,Berkeley,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Ohio State 1 N 38-46 L,resolved,Exact date recovered from authoritative reciprocal institutional history; UCLA source opponent/score/site assertion preserved.,RESEARCHED_UNRESOLVED,"UCLA year-by-year footnote establishes neutral classification and location/event context; archival/event/reciprocal review did not establish a sufficiently supported game-specific physical building, so venue precision is not invented.",,,,
342,UCLARAW-00343,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,1938-12-29,Nebraska,Nebraska,nebraska,Yes,30,35,L,0,,,N,NEUTRAL,,,Berkeley,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Nebraska 1 N 30-35 L,resolved,Exact date recovered from authoritative reciprocal institutional history; UCLA source opponent/score/site assertion preserved.,RESEARCHED_UNRESOLVED,"UCLA year-by-year footnote establishes neutral classification and location/event context; archival/event/reciprocal review did not establish a sufficiently supported game-specific physical building, so venue precision is not invented.",,,,
343,UCLARAW-00344,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,1938-12-29,Ohio State,Ohio State,ohio-state,Yes,57,59,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Ohio State H 57-59 L,resolved,Exact date recovered from authoritative reciprocal institutional history; UCLA source opponent/score/site assertion preserved.,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
344,UCLARAW-00345,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,1938-12-30,Nebraska,Nebraska,nebraska,Yes,42,40,W,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Nebraska H 42-40 W,resolved,Exact date recovered from authoritative reciprocal institutional history; UCLA source opponent/score/site assertion preserved.,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
345,UCLARAW-00346,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,Occidental,Occidental,occidental,No,46,34,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Occidental A 46-34 W,resolved,,,,,,,
346,UCLARAW-00347,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,California,California,california,Yes,39,54,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,California* H 39-54 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
347,UCLARAW-00348,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,California,California,california,Yes,33,49,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,California* H 33-49 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
348,UCLARAW-00349,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,1939-01-20,USC,USC,usc,Yes,36,69,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,USC* H 36-69 L,resolved,Exact date recovered from USC institutional year-by-year history; UCLA opponent/score/site assertion preserved.,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
349,UCLARAW-00350,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,Pomona,Pomona,pomona,No,35,43,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Pomona A 35-43 L,resolved,,,,,,,
350,UCLARAW-00351,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,Stanford,Stanford,stanford,Yes,44,56,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Stanford* A 44-56 L,resolved,,,,,,,
351,UCLARAW-00352,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,Stanford,Stanford,stanford,Yes,21,47,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Stanford* A 21-47 L,resolved,,,,,,,
352,UCLARAW-00353,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,1939-02-10,USC,USC,usc,Yes,49,59,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,USC* H 49-59 L,resolved,Exact date recovered from USC institutional year-by-year history; UCLA opponent/score/site assertion preserved.,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
353,UCLARAW-00354,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,California,California,california,Yes,32,54,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,California* A 32-54 L,resolved,,,,,,,
354,UCLARAW-00355,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,California,California,california,Yes,22,42,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,California* A 22-42 L,resolved,,,,,,,
355,UCLARAW-00356,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,Stanford,Stanford,stanford,Yes,32,38,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Stanford* H 32-38 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
356,UCLARAW-00357,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,,Stanford,Stanford,stanford,Yes,33,37,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Stanford* H 33-37 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
357,UCLARAW-00358,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,1939-03-03,USC,USC,usc,Yes,35,43,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,USC* H 35-43 L,resolved,Exact date recovered from USC institutional year-by-year history; UCLA opponent/score/site assertion preserved.,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
358,UCLARAW-00359,ucla,2025-26_ucla_media_guide_year_by_year,1938-1939,1939,1939-03-04,USC,USC,usc,Yes,26,57,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,USC* H 26-57 L,resolved,Exact date recovered from USC institutional year-by-year history; UCLA opponent/score/site assertion preserved.,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
359,UCLARAW-00360,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,San Diego State,San Diego State,san-diego-state,Yes,24,46,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,San Diego State A 24-46 L,resolved,,,,,,,
360,UCLARAW-00361,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,San Diego State,San Diego State,san-diego-state,Yes,31,28,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,San Diego State A 31-28 W,resolved,,,,,,,
361,UCLARAW-00362,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,Bank of America,Bank of America,bank-of-america,No,39,38,W,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Bank of America H 39-38 W,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
362,UCLARAW-00363,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,Santa Clara,Santa Clara,santa-clara,Yes,21,36,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Santa Clara A 21-36 L,resolved,,,,,,,
363,UCLARAW-00364,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,San Jose State,San Jose State,san-jose-state,Yes,46,33,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,San Jose State A 46-33 W,resolved,,,,,,,
364,UCLARAW-00365,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,San Jose State,San Jose State,san-jose-state,Yes,31,40,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,San Jose State A 31-40 L,resolved,,,,,,,
365,UCLARAW-00366,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,North American Aviation,North American Aviation,north-american-aviation,No,39,42,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,North American Aviation H 39-42 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
366,UCLARAW-00367,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,20th Century-Fox,20th Century-Fox,20th-century-fox,No,33,39,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,20th Century-Fox H 33-39 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
367,UCLARAW-00368,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,UC Davis,UC Davis,uc-davis,Yes,34,32,W,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,UC Davis H 34-32 W,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
368,UCLARAW-00369,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,New Mexico State,New Mexico State,new-mexico-state,Yes,28,29,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,New Mexico State H 28-29 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
369,UCLARAW-00370,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,Saint Mary’s,Saint Mary's,saint-mary-s,Yes,34,33,W,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Saint Mary’s H 34-33 W,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
370,UCLARAW-00371,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,Loyola Marymount,Loyola Marymount,loyola-marymount,Yes,36,40,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Loyola Marymount H 36-40 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
371,UCLARAW-00372,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,Stanford,Stanford,stanford,Yes,38,53,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Stanford* A 38-53 L,resolved,,,,,,,
372,UCLARAW-00373,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,Stanford,Stanford,stanford,Yes,36,40,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Stanford* A 36-40 L,resolved,,,,,,,
373,UCLARAW-00374,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,1940-01-19,USC,USC,usc,Yes,32,50,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,USC* A 32-50 L,resolved,Exact date recovered from USC institutional year-by-year history; UCLA opponent/score/site assertion preserved.,,,,,,
374,UCLARAW-00375,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,Bank of America,Bank of America,bank-of-america,No,29,51,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Bank of America H 29-51 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
375,UCLARAW-00376,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,California,California,california,Yes,33,39,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,California* A 33-39 L,resolved,,,,,,,
376,UCLARAW-00377,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,California,California,california,Yes,34,32,W,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,California* A 34-32 W,resolved,,,,,,,
377,UCLARAW-00378,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,1940-02-09,USC,USC,usc,Yes,26,60,L,0,,,A,OPPONENT_HOME,,,,,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,USC* A 26-60 L,resolved,Exact date recovered from USC institutional year-by-year history; UCLA opponent/score/site assertion preserved.,,,,,,
378,UCLARAW-00379,ucla,2025-26_ucla_media_guide_year_by_year,1939-1940,1940,,Stanford,Stanford,stanford,Yes,42,51,L,0,,,H,SOURCE_PROGRAM_HOME,,,Los Angeles,CA,,,REGULAR_SEASON,,UCLA 2025-26 Media Guide PDF p. 185,Stanford* H 42-51 L,resolved,,RESEARCHED_UNRESOLVED_HOME_VENUE,"HOME and Los Angeles, CA are independently established. UCLA prewar facility chronology, season-specific archival evidence, and reciprocal histories were checked, but UCLA used multiple physical home facilities and no game-specific building could be assigned safely.",,,,
