index,source_program_key,source_opponent_label,canonical_opponent_key,canonical_opponent_name,current_d1,games_with_source_label,first_season,last_season,resolution_status,resolution_method,user_choice,audit_note
304,penn-state,Waynesburg,waynesburg,Waynesburg,No,2,1930-1931,1931-1932,RESOLVED,Penn State source / established historical or non-current identity,,
305,penn-state,Western Carolina,western-carolina,Western Carolina,Yes,1,2004-2005,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
306,penn-state,Western Maryland,mcdaniel,McDaniel,No,7,1927-1928,1934-1935,RESOLVED,Penn State source / established historical or non-current identity,,
307,penn-state,Western Reserve,western-reserve,Western Reserve,No,2,1937-1938,1938-1939,RESOLVED,Penn State source / established historical or non-current identity,,
308,penn-state,Westinghouse Club,westinghouse-club,Westinghouse Club,No,2,1913-1914,1914-1915,RESOLVED,Penn State source / established historical or non-current identity,,
309,penn-state,WestinghouseClub,westinghouse-club,Westinghouse Club,No,3,1912-1913,1916-1917,RESOLVED,Penn State source / established historical or non-current identity,,
310,penn-state,Westminster,westminster,Westminster,No,3,1902-1903,1981-1982,RESOLVED,Penn State source / established historical or non-current identity,,
311,penn-state,WestVirginia,west-virginia,West Virginia,Yes,119,1905-1906,1990-1991,RESOLVED,Current D1 registry / established institutional lineage,,
312,penn-state,Wheaton,wheaton,Wheaton,No,1,1934-1935,1934-1935,RESOLVED,Penn State source / established historical or non-current identity,,
313,penn-state,Widener,widener,Widener,No,1,1982-1983,1982-1983,RESOLVED,Penn State source / established historical or non-current identity,,
314,penn-state,William Mary,william-mary,William & Mary,Yes,2,1913-1914,2008-2009,RESOLVED,Current D1 registry / established institutional lineage,,
315,penn-state,WilliamsportYMCA,williamsport-ymca,Williamsport YMCA,No,11,1898-1899,1903-1904,RESOLVED,Penn State source / established historical or non-current identity,,
316,penn-state,Winthrop,winthrop,Winthrop,Yes,1,2022-2023,2022-2023,RESOLVED,Current D1 registry / established institutional lineage,,
317,penn-state,Wiscoinsin,wisconsin,Wisconsin,Yes,1,2004-2005,2004-2005,RESOLVED,Current D1 registry / established institutional lineage,,
318,penn-state,Wisconsin,wisconsin,Wisconsin,Yes,57,1992-1993,2025-2026,RESOLVED,Current D1 registry / established institutional lineage,,
319,penn-state,Wright State,wright-state,Wright State,Yes,2,2016-2017,2018-2019,RESOLVED,Current D1 registry / established institutional lineage,,
320,penn-state,Wyoming Seminary,wyoming-seminary,Wyoming Seminary,No,7,1903-1904,1909-1910,RESOLVED,Penn State source / established historical or non-current identity,,
321,penn-state,Yale,yale,Yale,Yes,7,1920-1921,2019-2020,RESOLVED,Current D1 registry / established institutional lineage,,
322,penn-state,Youngstown St.,youngstown-state,Youngstown State,Yes,1,2011-2012,2011-2012,RESOLVED,Current D1 registry / established institutional lineage,,
323,penn-state,Youngstown State,youngstown-state,Youngstown State,Yes,1,2021-2022,2021-2022,RESOLVED,Current D1 registry / established institutional lineage,,
